"comid","PET_2021_mm_yr","ET_2021_mm_yr","NPP_2021_kgC_m2_yr"
9643259,151.326046770601,97.2085412026726,0.869334743875278
9680956,357.580769230769,307.839538461538,1.81242
9693728,156.374274711168,85.6926444159179,0.687824935732648
10247687,179.8382644546,87.9101609378113,0.774511346249375
10389524,288.193522267206,186.825020242915,0.996323582995954
10664258,177.824991140484,60.2031149582145,0.528530401206844
11323962,221.041290322581,36.4612903225807,0.175996774193548
11574664,150.901380030056,85.5246885957592,0.784158419645839
11689186,578.704375000001,569.923333333334,2.90529791666666
11722717,168.180650896377,30.911807632225,0.276681179796177
12058092,136.457826086957,87.2595652173913,1.02207826086957
12890609,157.937655217676,31.8615226427477,0.19804676438416
13204443,124.056014425408,84.538600735138,0.694525719239845
13294176,107.559108280255,59.7189171974522,0.594804458598727
13571661,119.272519903081,68.1003842159917,0.455588681204569
13633173,112.98,67.396,0.58794
14347322,177.374061243727,108.605064010945,0.89324748242167
14353056,178.094577723517,109.652164027555,0.896005025497589
15096243,155.895644734521,96.6399582524852,0.73609989409896
15140491,152.261537149817,90.747208282582,0.710774518879414
15612718,120.952759783183,67.0560549973563,0.534033408249601
15890430,255.90085567405,57.2354783432178,0.391694381186451
15903137,256.504703171526,59.1913255660076,0.404103790707572
17416738,128.479230769231,61.9804895104895,0.486062937062937
17461568,153.758661805745,33.6093308736811,0.239177567163648
17808622,182.20816672546,36.194319641936,0.381143778154286
17819084,180.437413789075,34.301823955593,0.37325764066608
17827558,182.855,32.44,0.44036
18208464,155.181764705882,95.2138235294118,0.702089552238806
18208882,148.959333333333,91.9,0.761364285714286
18211220,171.540638980603,109.873396581668,0.899311419056972
18548456,165.768285355204,102.958495559745,0.8260159710513
18566327,238.975434782609,180.716594202899,1.28951920289855
18841314,142.177142857143,67.0088888888889,0.457753968253968
18841358,142.715555555556,64.5211111111111,0.455988888888889
19088319,148.067606793025,65.2843550206261,0.522892720873196
19710385,143.108343558282,77.8765337423313,0.923049386503068
20440650,230.907231372549,22.2305725490196,0.271974274509804
20815146,182.91772797527,34.3395517774343,0.573521792890263
22048111,198.096356589147,31.9496124031008,0.381793798449612
22050323,189.388421052632,34.5331578947368,0.556152631578947
22125024,143.301666666667,76.9775,0.917758333333333
22125640,219.963248945148,162.701181434599,1.22823206751055
22144520,151.064222222222,72.7404444444445,0.727875555555556
22160728,157.644841075795,88.9899755501223,0.947439608801956
22290155,105.137467438495,65.9932561505065,0.930540665701881
22290173,117.573125870878,80.2134277751974,0.953080167208545
22337975,356.552736263733,323.89691208791,1.81868571428572
22339187,152.451009174312,99.025366972477,0.829676605504587
22559686,235.971494252874,24.3779310344828,0.213649425287356
22563070,480.046044538701,406.847020148458,2.13727603393426
22848175,173.518697447297,54.7594034941943,0.456095454564624
23027050,115.049333333333,50.6746666666667,0.374893333333333
23099678,138.18555966827,53.2635288697293,0.50485933873714
23099694,137.084944178033,56.1281814815487,0.535070298642873
23099844,135.753749284346,57.1613518606867,0.547727554866416
23099862,130.245931522959,53.116109235963,0.538314820497088
23099884,140.807426286857,55.7180259870065,0.544986506746627
23100020,125.507062694839,34.6540509179079,0.420775528229996
23100162,120.183201883461,38.2542083578575,0.512984638022367
23100180,118.506162790698,40.1969151846785,0.54919705882353
23100200,117.432692307692,36.7298397435898,0.543748397435898
23100242,134.259672398458,27.8753898606582,0.302193018084791
23100328,130.802247397428,29.9505725658297,0.350584200857318
23100338,128.508714168714,31.5255036855037,0.385078050778051
23100398,128.309907485282,32.5041379310345,0.435519596299412
23100404,126.769578454332,33.8948829039812,0.467999531615925
23100408,128.931706484641,29.7400682593857,0.377010580204778
23100428,125.456114790287,37.1553642384105,0.521399116997792
23100434,124.490044052863,42.0499559471365,0.566122026431718
23100608,129.633561643836,31.5113698630137,0.464561643835616
23103496,123.21503030303,33.664606060606,0.480001818181818
23105314,127.480215053763,32.0047311827957,0.450034408602151
23302298,166.254927536232,32.92,0.260065217391304
23382303,146.687213732468,42.2731881934268,0.361358551392088
23398865,151.279539264778,38.7435377992185,0.318693737787005
23459937,160.878061060524,71.2089930369579,0.507289662560257
23459939,160.552361743657,70.1229342875734,0.50422791151594
23700305,144.07296010296,60.7779407979409,0.571096911196911
23700413,145.324354829089,53.4776543578119,0.646875099922446
23700493,163.887792207793,88.9934285714282,0.870493571428575
23700569,127.898870292887,44.9863179916318,0.6997
23700583,134.07546184739,54.4806224899598,0.692699397590361
23700639,124.408319327731,47.247268907563,0.726076050420168
23706200,137.448175199352,40.9677429793136,0.575941638738009
23713956,144.344265490684,28.7640670437477,0.24328663598888
23718705,141.134322958053,37.7215187583472,0.391471970683209
23719673,144.350721588468,39.7603377006181,0.405462501305552
23732545,137.509362113402,27.4107023195876,0.276200386597939
23737123,311.867142857143,272.523766233766,1.6495025974026
23751778,128.971529339478,67.6150027649768,0.847696589861749
23759228,121.858604320269,65.89097529427,0.905608381839351
23762877,131.069603053143,72.9145632828881,0.877011277371569
23762881,114.543624897176,66.9673978612557,0.997695804771045
23763009,133.131711258107,74.0926988708181,0.872565328221123
23763337,131.595547791789,71.3866268198862,0.852487500608664
23772789,132.122483976864,67.803110833203,0.762377129904643
23772801,132.269964527826,67.8576241526092,0.761261611224973
23772889,124.227322404372,41.3224043715847,0.48825519125683
23772909,134.339863365428,71.4464016506191,0.779361292984871
23773405,119.864235849057,61.2551037735849,0.769927358490566
23773411,118.011148648649,61.8736824324324,0.781251013513514
23773423,117.422,63.124,0.7689825
23773429,117.085770609319,61.5189068100358,0.762374193548388
23773463,124.734468085106,39.3689361702128,0.438385106382979
23773469,120.558586387435,40.9450785340314,0.560149738219895
23773487,115.30259375,62.03984375,0.9046840625
23774155,119.6872,43.9784,0.663636
23774225,123.9256,40.852,0.52579
23774923,125.018769230769,39.4863076923077,0.444684615384615
23815040,131.290672391254,75.40634062277,0.867873608521526
23871899,101.061778709757,61.6425459479462,1.00293927470087
23955772,111.779841905564,72.5658842748731,0.731223408516017
24125037,131.912675563162,51.4478566704284,0.493052760378173
24125115,125.389571040641,49.7889538362409,0.506076522299447
24125193,122.877819442996,53.281328361323,0.55181229268802
24125421,117.434473309609,56.489725978648,0.596832256227762
24125567,114.255216673999,64.8325560932693,0.637541838979328
24125633,111.391647677476,44.7375109553023,0.522203242769501
24125699,102.646361111111,43.6754722222222,0.495135833333333
24125729,99.9049078341013,45.5445161290323,0.544470967741935
24125789,115.296504209845,73.5173979922283,0.675851408678757
24125811,109.771357142857,68.9145413533833,0.590425526315788
24125859,92.7763713713714,51.9651801801802,0.481082132132133
24125873,93.2159487179486,50.8551501831502,0.460660000000001
24125883,94.7357692307692,49.0271794871795,0.444016506410256
24125945,91.4426875000001,52.691984375,0.4577915625
24125999,92.0612,56.3826444444444,0.509145333333333
24126011,92.3793403693931,57.3627440633245,0.494916886543536
24126041,89.9448051948052,51.5277922077922,0.557553246753247
24126059,117.416397919376,77.1450650195057,0.73380822496749
24126061,117.841232370718,78.0358092679649,0.734540161182001
24126203,98.4760281690141,52.6878309859155,0.65558647887324
24126251,115.180606352262,45.118864292589,0.612860057747834
24126315,121.431183246073,38.237277486911,0.540787225130891
24126327,120.878447537473,37.5975588865097,0.539194753747324
24126399,137.685952755905,23.8375433070866,0.200336377952756
24126427,134.505737179487,24.940608974359,0.251402884615385
24126443,129.870841121495,26.7442056074766,0.344217757009346
24126487,126.724468802698,29.2451349072513,0.390087352445194
24126509,122.127845744681,31.639295212766,0.470336037234043
24126823,93.8677777777778,51.1815277777778,0.615022222222222
24131037,120.787516722408,38.7841220735786,0.524863461538461
24131135,126.488232514178,32.8799621928166,0.409209262759924
24415028,127.059121572554,55.2541572850964,0.498996356599335
24422669,117.613461172194,48.6388598389751,0.608959414769285
24422713,112.253445323648,46.0725956674018,0.609424348164482
24422823,106.707954035875,50.2646412556055,0.671101401345292
24422831,105.368651252408,52.0047591522159,0.710442100192678
24422871,107.684405594406,50.8269230769231,0.646483916083916
24422873,107.949824561404,49.7707894736842,0.615064912280702
24422913,107.307328482328,46.0621621621622,0.569082016632016
24422975,114.938674698795,53.5938629518073,0.666398719879518
24422999,116.691775259679,55.428791312559,0.661171954674221
24423139,110.914208633094,40.6407553956834,0.503975179856116
24423157,112.092829268293,40.5168902439025,0.533414878048781
24423233,120.882346337356,46.7350210496773,0.587108419870895
24423245,120.557940087513,49.1617266913497,0.61176432177718
24423325,112.627766990291,42.8721844660194,0.615196116504855
24423347,113.180489795918,43.606,0.607416326530612
24423357,113.138347107438,41.2456404958677,0.518514876033058
24423359,113.102946236559,41.0539354838709,0.513171182795699
24423421,113.519271978022,41.4629395604396,0.559368406593407
24423479,135.754306518724,44.6330443828017,0.445310679611651
24423517,125.06399713467,32.8248853868194,0.407185100286533
24423623,114.20816091954,42.9967816091954,0.651480459770115
24423655,120.210534759358,35.9387967914439,0.50240935828877
24423673,116.003602941176,38.9266176470588,0.576265441176471
24423679,115.467352941177,39.5220588235294,0.576973529411765
24423897,109.700520833333,50.0338020833333,0.709702604166667
24424703,116.827954545455,38.1672727272727,0.572522727272727
24424705,122.0909375,32.80375,0.453565625
24424753,116.295882352941,40.3956862745098,0.617560784313726
24424869,113.082669902913,39.1285922330097,0.584728155339806
24425579,116.49108976598,47.4792280824311,0.604528981837234
24505800,108.12243902439,56.3551219512195,0.733387804878049
24526798,125.422736280009,58.6644976116481,0.801672350278482
24526862,116.239722222222,64.8513888888889,0.953015740740741
904020533,198.595358721524,173.163981638899,1.18538669615515
933160077,161.637561968044,97.6515661863501,0.781984149506194
947020557,126.875061601612,55.2118261496193,0.499339821717223
947020558,126.798928788983,55.2377285168658,0.499816064173019
947030105,140.076309970234,53.8016806547601,0.502550119047624
947030106,139.755065485185,53.677315331765,0.502732736607349
947030170,108.650169286578,44.5443651753325,0.539542361950826
947030171,108.809887770898,44.3185178018575,0.541191447368422
