"comid","PET","year","NPP"
880824,398.099294389997,2004,1.75471428571429
880824,401.50929587228,2005,1.68063571428571
880824,400.775009155273,2006,1.66995
880824,400.469296046666,2007,1.67238571428571
880824,396.582151140486,2008,1.73940714285714
880824,397.017866952079,2009,1.72077857142857
880824,400.092152186802,2010,1.73327142857143
880824,396.920722961426,2011,1.70540714285714
880824,404.202150617327,2012,1.65575714285714
880824,394.291437421526,2013,1.70918571428571
880824,393.545722961426,2014,1.70752857142857
880824,394.597152709961,2015,1.72518571428571
880824,396.082867213658,2016,1.73284285714286
880824,400.23072378976,2017,1.75504285714286
880824,395.307866777693,2018,1.68997857142857
880824,391.524294172014,2019,1.69827857142857
880824,391.090009961809,2020,1.72482142857143
1049671,176.272088036749,2001,0.798353518648842
1049671,172.371761013302,2002,0.622203360309639
1049671,167.783001370198,2003,0.988469563687548
1049671,168.419305002748,2004,0.819000475017593
1049671,168.961525250622,2005,0.869153430682617
1049671,175.059875007753,2006,0.720117153413089
1049671,178.949070857328,2007,0.632781615059817
1049671,172.854306738449,2008,0.706971287825474
1049671,161.697311535593,2009,0.850635116115412
1049671,178.769936539437,2010,0.616963388458829
1049671,176.210636651659,2011,0.630233937368048
1049671,177.374727188744,2012,0.744613106966926
1049671,167.216715158332,2013,0.96696078465869
1049671,171.749540703469,2014,0.796258198451793
1049671,167.672455848731,2015,0.705706949331454
1049671,183.997260574888,2016,0.658515411681911
1049671,175.282770721951,2017,0.882545918367349
1049671,170.309876723159,2018,0.876299894440538
1049671,171.348251004524,2019,0.794816871921182
1049671,169.655302408797,2020,0.963916572836033
1239639,161.897111002604,2001,0.481951111111111
1239639,163.378221299913,2002,0.482415555555556
1239639,153.693555026584,2003,0.500848888888889
1239639,153.436222669813,2004,0.54518
1239639,156.167555745443,2005,0.515277777777778
1239639,153.415778266059,2006,0.49752
1239639,156.821110365126,2007,0.509804444444444
1239639,155.670445081923,2008,0.443748888888889
1239639,151.595111083984,2009,0.49424
1239639,156.802666897244,2010,0.475084444444444
1239639,150.769554985894,2011,0.426453333333333
1239639,167.738666788737,2012,0.523346666666667
1239639,143.296888902452,2013,0.458588888888889
1239639,145.270667521159,2014,0.491104444444445
1239639,148.866444905599,2015,0.528311111111111
1239639,152.104221259223,2016,0.5188
1239639,152.512665812174,2017,0.57194
1239639,159.458000691732,2018,0.506208888888889
1239639,143.849111938477,2019,0.498422222222222
1239639,157.167999945747,2020,0.525317777777778
1239663,162.092819213867,2001,0.329168085106383
1239663,167.127500736967,2002,0.314987765957447
1239663,151.341862130672,2003,0.329320212765957
1239663,150.297659772508,2004,0.328157978723404
1239663,152.83170221207,2005,0.330310638297872
1239663,151.084149299784,2006,0.326699468085106
1239663,151.21797829486,2007,0.352298404255319
1239663,155.3197340458,2008,0.29763670212766
1239663,149.070319398921,2009,0.305464893617021
1239663,154.678510787639,2010,0.328531382978723
1239663,149.034202332192,2011,0.283227659574468
1239663,169.07547873639,2012,0.359897872340426
1239663,140.761702679573,2013,0.309623404255319
1239663,141.606968007189,2014,0.340090425531915
1239663,144.323403946897,2015,0.363077659574468
1239663,150.01297873639,2016,0.353589893617022
1239663,150.482712522466,2017,0.358471808510638
1239663,160.317819798246,2018,0.343484042553191
1239663,141.550266103542,2019,0.328849468085106
1239663,154.423723586062,2020,0.337984042553192
1306285,163.577988122342,2001,0.480125739644971
1306285,168.426213100817,2002,0.3551
1306285,179.450621700851,2003,0.295968047337278
1306285,163.504023851022,2004,0.454786982248521
1306285,185.022248488206,2005,0.275713313609467
1306285,196.590295870629,2006,0.266887573964497
1306285,163.584378620577,2007,0.488181360946746
1306285,189.381390678812,2008,0.349871301775148
1306285,179.667100804797,2009,0.282505325443787
1306285,173.74053237283,2010,0.35954674556213
1306285,198.915384055595,2011,0.146419230769231
1306285,183.124467477291,2012,0.35420325443787
1306285,174.567011771117,2013,0.297617455621301
1306285,177.392603721844,2014,0.32084023668639
1306285,168.830621482353,2015,0.431920710059172
1306285,168.930266521386,2016,0.546652366863906
1306285,178.029851879594,2017,0.459223372781065
1306285,168.670059249246,2018,0.32797573964497
1306285,158.808905336278,2019,0.457434023668639
1306285,167.254260407397,2020,0.441078402366864
1314635,150.826704205207,2001,0.353587924528302
1314635,157.131987047495,2002,0.341043018867925
1314635,142.076024795628,2003,0.339107421383648
1314635,143.163433434828,2004,0.325812955974843
1314635,143.488075400298,2005,0.341115345911949
1314635,138.822100158308,2006,0.327016981132076
1314635,144.499534251855,2007,0.366420125786163
1314635,145.207169250872,2008,0.346316477987421
1314635,138.178540682043,2009,0.330221886792453
1314635,144.735786025329,2010,0.359179748427673
1314635,136.437911670613,2011,0.317810691823899
1314635,159.548729374724,2012,0.381169182389937
1314635,134.014150905009,2013,0.327628176100629
1314635,133.398842395327,2014,0.329362641509434
1314635,136.016264324068,2015,0.367738742138365
1314635,139.526930428751,2016,0.364495345911949
1314635,141.813043999822,2017,0.362076729559748
1314635,150.771056629877,2018,0.374023396226415
1314635,132.262641465289,2019,0.32931786163522
1314635,148.279509135312,2020,0.364219119496855
1332186,132.566484053056,2001,0.28748021978022
1332186,136.399121127286,2002,0.286340659340659
1332186,122.297473278674,2003,0.277185714285714
1332186,122.161098689823,2004,0.247903296703297
1332186,119.493296528911,2005,0.247863736263736
1332186,115.686593443483,2006,0.275547252747253
1332186,128.350989624694,2007,0.309371428571429
1332186,120.92208812001,2008,0.263641758241758
1332186,117.001648368416,2009,0.272273626373626
1332186,120.517801976466,2010,0.303945054945055
1332186,114.089230883252,2011,0.249439560439561
1332186,140.171978290264,2012,0.303947252747253
1332186,115.793297065483,2013,0.259731868131868
1332186,114.978461716201,2014,0.263984615384615
1332186,118.410000057011,2015,0.307726373626374
1332186,118.464395292513,2016,0.30410989010989
1332186,116.064176035451,2017,0.272417582417582
1332186,133.200549534389,2018,0.332364835164835
1332186,115.357912084559,2019,0.257920879120879
1332186,135.20527447711,2020,0.292817582417582
1332190,136.969310892039,2001,0.246731034482759
1332190,140.550001473262,2002,0.2378
1332190,126.243102501179,2003,0.237531034482759
1332190,126.963102932634,2004,0.222020689655172
1332190,124.796896309688,2005,0.224031034482759
1332190,120.515861774313,2006,0.231372413793103
1332190,133.505173255657,2007,0.266610344827586
1332190,125.766896478061,2008,0.243989655172414
1332190,122.267930392561,2009,0.225186206896552
1332190,125.079309660813,2010,0.253089655172414
1332190,116.894827217891,2011,0.222244827586207
1332190,144.231724180024,2012,0.269086206896552
1332190,119.072413477404,2013,0.24001724137931
1332190,119.092068902377,2014,0.231651724137931
1332190,121.331380120639,2015,0.271868965517241
1332190,123.713104511129,2016,0.25891724137931
1332190,121.660345143285,2017,0.235275862068966
1332190,137.749655361833,2018,0.285865517241379
1332190,119.340345185378,2019,0.23781724137931
1332190,138.778964864797,2020,0.257386206896552
1332198,137.868437290192,2001,0.40559375
1332198,141.648125171661,2002,0.364946875
1332198,130.331249713898,2003,0.37616875
1332198,132.052814006805,2004,0.354690625
1332198,128.419063329697,2005,0.342446875
1332198,125.583125829697,2006,0.3592
1332198,137.090625762939,2007,0.41281875
1332198,131.652187108994,2008,0.364715625
1332198,126.676250219345,2009,0.349575
1332198,130.03718662262,2010,0.39986875
1332198,120.428750276566,2011,0.3358125
1332198,145.875311851501,2012,0.423146875
1332198,122.689999818802,2013,0.35460625
1332198,122.214999198914,2014,0.3613375
1332198,125.616250276566,2015,0.430071875
1332198,126.834688186646,2016,0.39416875
1332198,126.962811470032,2017,0.363346875
1332198,139.267812252045,2018,0.42738125
1332198,118.660624504089,2019,0.342065625
1332198,138.748438835144,2020,0.402134375
1332224,138.090340913232,2001,0.33973987206823
1332224,142.244200684114,2002,0.308798081023454
1332224,129.298187646276,2003,0.314554371002132
1332224,130.076268682094,2004,0.295328571428571
1332224,125.813965949931,2005,0.294683582089553
1332224,122.752835597057,2006,0.311213219616205
1332224,136.209551731915,2007,0.351249893390192
1332224,128.443774192826,2008,0.315535607675906
1332224,124.400234555893,2009,0.307182942430704
1332224,127.696503189835,2010,0.345959275053305
1332224,117.951748715789,2011,0.293372068230278
1332224,146.326844432969,2012,0.343155863539445
1332224,120.316567313188,2013,0.29812132196162
1332224,120.167803636238,2014,0.317164392324094
1332224,124.343753220938,2015,0.367090618336887
1332224,124.589872120286,2016,0.348003411513859
1332224,124.489210897417,2017,0.326203624733476
1332224,138.46279305334,2018,0.361774200426439
1332224,117.575501220313,2019,0.307108742004265
1332224,139.053155781109,2020,0.333899573560768
1332234,144.410961709761,2001,0.455253974895398
1332234,147.811757363036,2002,0.4042589958159
1332234,135.393389234982,2003,0.422280334728033
1332234,138.618074967771,2004,0.405502928870293
1332234,135.450585688507,2005,0.395008368200837
1332234,132.871841334898,2006,0.418808786610878
1332234,141.937238940634,2007,0.455121338912134
1332234,137.537321401939,2008,0.409660251046025
1332234,133.129665390717,2009,0.409910041841004
1332234,136.32878661854,2010,0.440522175732218
1332234,128.223681940693,2011,0.386448953974895
1332234,151.772552298701,2012,0.46065230125523
1332234,128.72008405869,2013,0.39210460251046
1332234,129.132970833878,2014,0.413473640167364
1332234,131.414058382042,2015,0.465149372384937
1332234,132.629497959025,2016,0.450882426778243
1332234,134.927782705139,2017,0.438447280334728
1332234,144.510293042809,2018,0.478713807531381
1332234,125.311589899422,2019,0.413218410041841
1332234,145.258242555243,2020,0.437680334728034
1332754,133.606151160235,2001,0.319816247582205
1332754,137.521760272795,2002,0.298568085106383
1332754,124.02313351954,2003,0.308438491295938
1332754,125.108085115827,2004,0.281117601547389
1332754,121.726615271209,2005,0.289247969052224
1332754,118.495957749033,2006,0.300469632495164
1332754,130.757504889306,2007,0.334691489361702
1332754,123.518897493757,2008,0.302924371373308
1332754,119.728878161432,2009,0.293217794970986
1332754,123.553172246169,2010,0.325005415860735
1332754,114.797001881111,2011,0.283653771760155
1332754,141.447988307222,2012,0.327282785299807
1332754,117.358375091848,2013,0.291264216634429
1332754,116.68970979436,2014,0.297765183752418
1332754,119.915860675981,2015,0.344231528046421
1332754,120.425145103115,2016,0.328936557059961
1332754,119.664197482731,2017,0.304288781431335
1332754,133.819013805869,2018,0.349600386847195
1332754,115.569110169401,2019,0.29494584139265
1332754,134.859457993646,2020,0.321831528046422
1333022,142.102420624133,2001,0.349468935955623
1333022,146.787629928243,2002,0.330149319213313
1333022,132.907075159609,2003,0.334081694402421
1333022,135.03190640879,2004,0.318441200201715
1333022,132.963665991556,2005,0.324104891578417
1333022,129.186636451033,2006,0.33106964195663
1333022,136.375042867733,2007,0.368414069591528
1333022,134.271880849587,2008,0.338827332324761
1333022,130.288255057669,2009,0.324990468986385
1333022,135.017191072696,2010,0.345784720121029
1333022,128.318936038727,2011,0.317533434190621
1333022,149.525179017991,2012,0.376957085224408
1333022,126.830746368393,2013,0.320106202723147
1333022,127.054427588882,2014,0.324677508825014
1333022,128.068764563949,2015,0.370477710539586
1333022,129.382990476884,2016,0.349359757942511
1333022,130.727039912345,2017,0.350505446293495
1333022,142.874896658832,2018,0.379492839132628
1333022,123.3253707501,2019,0.333706908724155
1333022,141.178542652217,2020,0.364474029248614
1333418,139.669148137985,2001,0.406251379003559
1333418,142.944744159318,2002,0.356986565836298
1333418,129.746648165679,2003,0.39047075177936
1333418,132.918716644477,2004,0.360401645907472
1333418,129.113832285396,2005,0.376337477758007
1333418,126.377642451656,2006,0.383853536476868
1333418,136.499641783297,2007,0.417928892348753
1333418,130.276983984,2008,0.382591303380783
1333418,127.399864290108,2009,0.369404381672598
1333418,131.009619682285,2010,0.39658465302491
1333418,123.48655027342,2011,0.363543950177935
1333418,146.934410607688,2012,0.405111699288258
1333418,123.143696630553,2013,0.365320774021352
1333418,123.588563192782,2014,0.382374666370106
1333418,125.98244002366,2015,0.43367044039146
1333418,127.103918998691,2016,0.409463411921707
1333418,128.012991574311,2017,0.400039501779357
1333418,140.582753626053,2018,0.413304737544485
1333418,120.158767766376,2019,0.382168483096087
1333418,139.490762820872,2020,0.402257295373666
1333490,151.040035416833,2001,0.377332150050352
1333490,156.459599905024,2002,0.355496701913394
1333490,141.57637979713,2003,0.361393202416917
1333490,144.109330689199,2004,0.353069159113796
1333490,142.08682784189,2005,0.355761555891239
1333490,138.556810536533,2006,0.360086656596174
1333490,143.998827082393,2007,0.403532099697884
1333490,143.481347102293,2008,0.367825050352468
1333490,139.570576739815,2009,0.357279682779456
1333490,144.833315986641,2010,0.37798829305136
1333490,139.060768142808,2011,0.347657628398791
1333490,158.41248011517,2012,0.407980563947632
1333490,135.245513833421,2013,0.352848313192347
1333490,135.954708039821,2014,0.361581998992951
1333490,136.473698640038,2015,0.402339249748238
1333490,138.151518332874,2016,0.383674597180262
1333490,139.54179534259,2017,0.388883710976838
1333490,151.416168328138,2018,0.407530312185296
1333490,131.556369804544,2019,0.367397960725076
1333490,148.977938318781,2020,0.397884340382679
1439297,268.531961135538,2001,1.24110583354286
1439297,265.938450955973,2002,1.15694460648728
1439297,264.141976114551,2003,1.2097294945939
1439297,265.842893973109,2004,1.20815021372893
1439297,276.379381217698,2005,1.12209092280612
1439297,273.658767688685,2006,1.17150558209704
1439297,264.907993327201,2007,1.2120129243148
1439297,277.7470729637,2008,1.15722257983403
1439297,276.779793739079,2009,1.09535021372892
1439297,275.527012607036,2010,1.12016414382699
1439297,285.751770153818,2011,1.02443102841335
1439297,274.441131446,2012,1.16312599949709
1439297,273.806172924123,2013,1.10863457379932
1439297,269.632476587945,2014,1.16937900427456
1439297,263.858888552721,2015,1.16480331908472
1439297,269.851926006023,2016,1.1981842092029
1439297,272.926374086759,2017,1.23461624339954
1439297,264.867447659092,2018,1.15454410359565
1439297,261.159441676726,2019,1.1875063112899
1439297,261.899064499258,2020,1.23010749308523
1566256,174.074221875725,2001,0.784619546520719
1566256,171.513674451934,2002,0.70813393275997
1566256,167.429186668128,2003,0.735617904612978
1566256,170.737498064914,2004,0.737022439405786
1566256,181.919820145763,2005,0.680249413604377
1566256,177.324331801044,2006,0.719063956215792
1566256,167.250328129581,2007,0.764684440969509
1566256,182.909663554558,2008,0.732127677873338
1566256,181.037185167875,2009,0.666984910086004
1566256,179.209468313639,2010,0.681883424550431
1566256,191.825582317862,2011,0.596524863174355
1566256,179.690492285519,2012,0.69868451915559
1566256,177.926074841509,2013,0.69677091477717
1566256,172.586817821178,2014,0.740124863174355
1566256,167.822931726618,2015,0.711926896012509
1566256,173.610421962902,2016,0.756509147771698
1566256,178.598522111715,2017,0.811281939014856
1566256,167.154511094559,2018,0.710291712275215
1566256,163.038647243807,2019,0.74626387802971
1566256,164.15060200516,2020,0.776046989835809
1748723,112.10289443097,2001,0.904015597920276
1748723,107.908786621623,2002,0.841547660311959
1748723,96.5978164805077,2003,0.850092894280764
1748723,104.626845665573,2004,0.943051819757366
1748723,110.122738261363,2005,0.837255285961872
1748723,104.509480163997,2006,0.862492547660313
1748723,113.521282546442,2007,0.926026343154247
1748723,108.55154239119,2008,0.916547313691508
1748723,105.651611685133,2009,0.920920797227036
1748723,114.073258120638,2010,0.906875909878682
1748723,103.132131817849,2011,0.850764991334489
1748723,115.227105720824,2012,0.944618197573657
1748723,107.425112573898,2013,0.87012842287695
1748723,107.636065702918,2014,0.898071057192374
1748723,111.858647906801,2015,0.911311958405546
1748723,113.711577099779,2016,0.830355805892548
1748723,106.086550972077,2017,0.909892201039861
1748723,99.9317330239757,2018,0.774163951473136
1748723,103.44050264937,2019,0.849624263431543
1748723,112.427244480602,2020,0.861902426343155
1814999,106.345336216377,2001,0.673061081226466
1814999,105.462038757341,2002,0.654060785368479
1814999,103.0184347164,2003,0.709263636363634
1814999,100.218579867375,2004,0.746121974179667
1814999,107.190489518123,2005,0.707025416890804
1814999,110.163636388671,2006,0.630183942980099
1814999,113.399618131362,2007,0.67366691769769
1814999,102.667208242186,2008,0.728767374932763
1814999,105.756196890549,2009,0.712617912856376
1814999,111.54123721192,2010,0.763665115653579
1814999,103.901745558683,2011,0.70475330823023
1814999,114.546248053786,2012,0.697209844002152
1814999,99.1300134274061,2013,0.67561635287789
1814999,94.7094486025215,2014,0.740092442173212
1814999,106.367428728815,2015,0.776713501882732
1814999,108.182254029962,2016,0.794675174825175
1814999,101.830742395328,2017,0.771674152770305
1814999,101.983297500898,2018,0.659973372781065
1814999,98.1553255197116,2019,0.724445212479827
1814999,102.380938695669,2020,0.700067025282411
1889750,177.709851075296,2001,0.57190036827767
1889750,178.236588513595,2002,0.639725850065585
1889750,176.385285928769,2003,0.649332206639093
1889750,176.66951560493,2004,0.671596952880642
1889750,173.576177827791,2005,0.743024805771367
1889750,172.257789262331,2006,0.622129764907675
1889750,181.592073352988,2007,0.690329724548482
1889750,180.934870216755,2008,0.555945227524975
1889750,177.778267986754,2009,0.659922010896982
1889750,164.455189576051,2010,0.715036121481185
1889750,168.908389034816,2011,0.734226268792251
1889750,177.818715964325,2012,0.623871652709108
1889750,188.44889210168,2013,0.671100105942895
1889750,183.046776197378,2014,0.614541837352435
1889750,181.709799582464,2015,0.671016093229743
1889750,176.317104620188,2016,0.692427116335385
1889750,176.525580541576,2017,0.624326848955707
1889750,180.393919343461,2018,0.642590717384727
1889750,172.611470008183,2019,0.682227055796597
1889750,184.818461650917,2020,0.563088477449303
2161766,175.518413994305,2001,0.805663010926752
2161766,176.973215887076,2002,0.738901173613922
2161766,165.621892990804,2003,0.826367988668557
2161766,172.97614475207,2004,0.784243099959531
2161766,174.363737760624,2005,0.941681464993931
2161766,185.11533565583,2006,0.748567786321328
2161766,181.020242468825,2007,0.746693605827599
2161766,175.283458362505,2008,0.855028409550792
2161766,170.689566985689,2009,0.774525728155339
2161766,181.946439866495,2010,0.743596035598705
2161766,180.573438453057,2011,0.707234587378643
2161766,177.226787838735,2012,0.871609668284791
2161766,177.478806455544,2013,0.856078843042071
2161766,172.810424582472,2014,0.764736974110032
2161766,174.686205188048,2015,0.71756387540453
2161766,184.288620433375,2016,0.795318770226538
2161766,178.910003853461,2017,0.819262176375404
2161766,173.08839782542,2018,0.782801901294498
2161766,172.231375215895,2019,0.804953114886734
2161766,173.855396375687,2020,0.839779004854369
2161826,212.41447664886,2001,1.0594269295302
2161826,214.065591676237,2002,0.982874077181208
2161826,205.263621801103,2003,1.04262911073826
2161826,210.992422968824,2004,1.03821208053691
2161826,213.651132179126,2005,1.20060956375839
2161826,222.182850328495,2006,1.00944773489933
2161826,219.577309633241,2007,1.03868036912752
2161826,214.180830387138,2008,1.12417709731544
2161826,211.807795816375,2009,1.02485645973154
2161826,220.464920900893,2010,0.981516191275169
2161826,217.849807956692,2011,0.944984479865771
2161826,216.064191717514,2012,1.09009429530201
2161826,217.860335843261,2013,1.1499567114094
2161826,212.206085972494,2014,1.01244345637584
2161826,214.469807691166,2015,0.955110067114096
2161826,222.409070202811,2016,1.02665562080537
2161826,216.863805957932,2017,1.0912889261745
2161826,213.396781620815,2018,1.06472659395973
2161826,214.468944348114,2019,1.05737516778524
2161826,213.403964929189,2020,1.05545100671141
2232693,182.607383754796,2001,0.800905532378369
2232693,181.480820732709,2002,0.710631249331414
2232693,170.36532529522,2003,0.917565322117942
2232693,179.194460958235,2004,0.810014813050041
2232693,180.239285677672,2005,0.941875343997655
2232693,190.61482224829,2006,0.69787336782123
2232693,185.190359445965,2007,0.724162506077509
2232693,181.035103246252,2008,0.853197603026119
2232693,173.968751633562,2009,0.87950528956477
2232693,186.740395628852,2010,0.690688815098591
2232693,185.84458345179,2011,0.682401830928389
2232693,181.658554981762,2012,0.902488102368643
2232693,176.570652710978,2013,0.943023525922751
2232693,177.428238023894,2014,0.81412609777916
2232693,178.798284993142,2015,0.706726815370845
2232693,191.214054035516,2016,0.788879414452946
2232693,183.015838499658,2017,0.807180985764836
2232693,175.090535462739,2018,0.828320979347352
2232693,178.461796840522,2019,0.764480637664812
2232693,179.184074442231,2020,0.881184849869693
2252949,154.045582497668,2001,0.294017075865056
2252949,150.15657736979,2002,0.258203358265268
2252949,145.969434309152,2003,0.314231067178581
2252949,141.37604902918,2004,0.349467823457018
2252949,144.064094555434,2005,0.345496785438828
2252949,149.20489524355,2006,0.307171544959181
2252949,145.989687473451,2007,0.347767755931878
2252949,142.024647277274,2008,0.330836647436835
2252949,135.282511911106,2009,0.363630743174716
2252949,136.184621354184,2010,0.388723000989904
2252949,134.208878230692,2011,0.356780463393279
2252949,158.826472393256,2012,0.285213220812614
2252949,136.383778091415,2013,0.328798517200312
2252949,132.676356642404,2014,0.377983955499836
2252949,140.94111706119,2015,0.3667969405938
2252949,144.20788557392,2016,0.379630435778647
2252949,143.248127932255,2017,0.352587580223686
2252949,132.095126899717,2018,0.352193360012493
2252949,121.213304397147,2019,0.386912393014444
2252949,137.424965112005,2020,0.370452691777222
2297254,193.816342181616,2001,0.778792277070412
2297254,192.837570238487,2002,0.615271124260811
2297254,183.205431772574,2003,0.938539945384238
2297254,189.818501540206,2004,0.765170287610124
2297254,190.678570112053,2005,0.869935747251255
2297254,198.677220219514,2006,0.561547197985093
2297254,197.960347316102,2007,0.574793374951071
2297254,193.324606411483,2008,0.739765629415544
2297254,183.567920722515,2009,0.841257738829267
2297254,198.102498279626,2010,0.622536036187009
2297254,198.253767147511,2011,0.598586915921389
2297254,194.71599386563,2012,0.769406808014806
2297254,185.873179515014,2013,0.930106642004579
2297254,187.796425741315,2014,0.778545789685822
2297254,188.179739718038,2015,0.655704137884232
2297254,202.445969817204,2016,0.655128163472164
2297254,193.757199935718,2017,0.83743517540816
2297254,186.3725160544,2018,0.818329001105417
2297254,190.158548951466,2019,0.718471473779554
2297254,188.541386334255,2020,0.882074832293782
2298964,193.649370009424,2001,0.783010009312888
2298964,192.578976761162,2002,0.621989096652839
2298964,182.776373337009,2003,0.935334329889784
2298964,189.579105849223,2004,0.764781342662276
2298964,190.723318099941,2005,0.875596424971888
2298964,198.75666864368,2006,0.572082008397219
2298964,197.588437583127,2007,0.582040026286943
2298964,193.120005470791,2008,0.749878797736384
2298964,183.725772058326,2009,0.842819831138948
2298964,197.891204978153,2010,0.630372702616853
2298964,198.186205226444,2011,0.606219654466255
2298964,194.496855013249,2012,0.775749677499457
2298964,185.953230184827,2013,0.925543880154633
2298964,187.411077767717,2014,0.782609643625011
2298964,188.117230881976,2015,0.657756913412145
2298964,202.191392171839,2016,0.66396591714637
2298964,193.609421110887,2017,0.838248010060135
2298964,186.407924917999,2018,0.814649503381979
2298964,189.813756390021,2019,0.717052710501433
2298964,188.29750661821,2020,0.880560545057017
2649684,115.661297636779,2001,0.701205614812812
2649684,117.55010084573,2002,0.653176406619751
2649684,118.07488112616,2003,0.699158489716986
2649684,113.051568618716,2004,0.743614810339634
2649684,116.266713932435,2005,0.712710366321079
